Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2008,SEA,2296,5643,6176,1498,1069,285,20,124,671,631,417,44,890,38,42,36,137,90,32,0.265461633,6176,0.265461633,168,12,0.06751943,0.144106217,0.468539325,0.318078175,0.388977494,0.707055669,0.123515861,0.294155427,1.351567301,0.196387313,0.461877756,0.341734929,0.129071911,0.07621389,0.076398362,0.173913043,0.310340767,-90.18910748,653.2113227,4.171779863,89.89306594,0.528781893,-6.799999826,-2.600000061,0.41138716,0.3194617,0.26915114,0.18033126,0.56563147,0.25403727,
2008,TBR,2299,5541,6312,1443,942,284,37,180,774,735,626,33,1224,68,52,23,111,142,50,0.260422306,6312,0.260422306,115,25,0.099176172,0.193916349,0.511437908,0.339907746,0.422486915,0.762394661,0.162064609,0.301503938,1.214876033,0.194264569,0.441951896,0.363783533,0.090273363,0.114431023,0.060177917,0.367647058,0.335000408,34.91259493,794.6832419,5.106892515,104.9287575,2.998985122,-2.499999471,5.099999972,0.41006375,0.32855191,0.26138434,0.16393443,0.56397996,0.27208561,
2008,TEX,2281,5728,6478,1619,1014,376,35,194,901,867,595,43,1207,63,54,37,117,81,25,0.282646648,6478,0.282646648,102,22,0.091849336,0.186322939,0.492957746,0.353571428,0.462115921,0.815687349,0.179469273,0.325268203,1.15304878,0.221045665,0.417163026,0.361791308,0.074390243,0.118292682,0.053939714,0.278481012,0.354527968,139.6283957,919.3803366,4.851550699,112.1798023,1.286103976,1.699999698,8.100000195,0.39115351,0.32914137,0.27970512,0.13291414,0.57653946,0.2905464,
2008,TOR,2244,5503,6191,1453,992,303,32,126,714,681,521,34,938,59,56,48,150,80,27,0.264037797,6191,0.264037797,118,15,0.084154417,0.151510256,0.5554371,0.331161426,0.399418499,0.730579925,0.135380702,0.295216907,1.218258766,0.201697127,0.438424717,0.359878154,0.097944377,0.07617896,0.058560794,0.205479452,0.321843344,-34.62429964,710.5816692,4.408750724,93.5757385,0.484976765,-7.300000645,-4.09999986,0.39751553,0.33647462,0.26600985,0.1552795,0.5701435,0.274577,
2008,ARI,2280,5409,6156,1355,831,318,47,159,720,683,587,49,1287,49,43,68,105,58,23,0.250508411,6156,0.250508411,90,12,0.095354126,0.209064327,0.456099456,0.327036793,0.414864115,0.741900908,0.164355704,0.298552171,1.000610128,0.206053268,0.39709443,0.3968523,0.112263575,0.097010372,0.054878048,0.116504854,0.324361488,-25.71794969,715.2750957,4.599797765,87.65086187,-1.904982345,8.500000045,5.500000045,0.40396882,0.32270258,0.27332861,0.17599811,0.54831089,0.275691,
2008,ATL,2407,5604,6368,1514,1035,316,33,130,753,721,618,56,1023,42,34,69,143,58,27,0.270164168,6368,0.270164168,121,26,0.097047738,0.160646984,0.604105571,0.345188948,0.407922912,0.75311186,0.137758744,0.308584169,1.350563286,0.22026819,0.448010551,0.331721257,0.092776673,0.086149768,0.059371933,0.19402985,0.331625559,14.06992932,780.5812537,3.949754292,99.23513011,-4.185177077,-1.900000237,0.299999617,0.38458253,0.34934871,0.26606876,0.17061713,0.54217382,0.28720905,
2008,CHC,2345,5588,6384,1552,1018,329,21,184,855,811,636,48,1186,50,45,65,134,87,34,0.27773801,6384,0.27773801,124,17,0.09962406,0.185776942,0.536256323,0.354169963,0.442913385,0.797083348,0.165175375,0.320900774,1.186002522,0.212045454,0.4275,0.360454545,0.069356872,0.116015132,0.065922381,0.151785714,0.348548218,99.86189085,868.2991231,4.225410273,103.5235361,-1.386514219,1.599999897,5.900000066,0.37078901,0.32845745,0.30075355,0.15115248,0.56405142,0.2847961,
2008,CIN,2392,5465,6188,1351,871,269,24,187,704,677,560,50,1125,50,41,72,101,85,47,0.247209515,6188,0.247209515,103,42,0.090497737,0.18180349,0.497777777,0.320634401,0.407868252,0.728502653,0.160658737,0.277539341,1.255221932,0.1957635,0.447625698,0.3566108,0.107049608,0.122062663,0.053562142,0.269230769,0.318833424,-53.62901863,691.2158425,3.922949762,86.60263908,-6.674151562,2.599999696,5.199999854,0.42362983,0.32816712,0.24820305,0.18418688,0.55840072,0.2574124,
2008,COL,2310,5557,6312,1462,964,310,28,160,747,714,570,36,1209,57,38,90,119,141,37,0.263091596,6312,0.263091596,123,32,0.090304182,0.191539923,0.471464019,0.335744133,0.415332013,0.751076146,0.152240417,0.308092759,1.245858184,0.214782205,0.435588507,0.349629286,0.086812458,0.106030483,0.065425531,0.2,0.330241438,1.117978657,760.8886256,4.98008615,88.1149575,8.41684009,4.699999765,2.100000098,0.3733244,0.3668454,0.25983021,0.1704647,0.56277927,0.26675603,
2008,FLA,2361,5499,6206,1397,859,302,28,208,770,741,543,50,1371,69,46,49,98,76,28,0.25404619,6206,0.25404619,109,13,0.087495971,0.220915243,0.396061269,0.326295273,0.432624113,0.758919386,0.178577923,0.299798285,1.087038196,0.195316272,0.419121197,0.38556253,0.108328115,0.130244207,0.062788018,0.160493827,0.330064315,4.097796054,751.1093035,4.409387939,95.80992218,-0.424339375,-0.199999861,6.299999997,0.44139238,0.31352119,0.24508643,0.1875444,0.52711343,0.28534217,
2008,HOU,2312,5451,6051,1432,959,284,22,167,712,684,449,42,1051,52,41,57,116,114,52,0.26270409,6051,0.26270409,152,34,0.074202611,0.173690299,0.427212178,0.322542966,0.414786277,0.737329243,0.152082187,0.295975666,1.306282722,0.194330132,0.456332876,0.349336991,0.119109947,0.109293193,0.076152304,0.274193548,0.322072367,-33.4457198,694.9085553,4.387168613,93.49692696,-2.950711922,4.200000197,-0.800000072,0.39195198,0.34415296,0.26389506,0.18563806,0.54913295,0.26522899,
2008,LAD,2376,5506,6194,1455,1018,271,29,137,700,659,543,62,1032,43,38,64,153,126,43,0.264257173,6194,0.264257173,138,25,0.087665482,0.166612851,0.52616279,0.332952691,0.398656011,0.731608702,0.134398838,0.301257142,1.426989619,0.214029583,0.462124607,0.323845809,0.085121107,0.094809688,0.066925315,0.219298245,0.321240734,-40.88557491,704.6815016,4.693993444,92.81508546,2.918013056,9.099999122,-6.899999939,0.38111888,0.34156469,0.27731643,0.15690559,0.59462413,0.24847028,
2008,MIL,2227,5535,6252,1398,841,324,35,198,750,722,550,44,1203,69,43,54,97,108,38,0.252574525,6252,0.252574525,135,21,0.087971849,0.192418426,0.457190357,0.325480071,0.431074977,0.756555048,0.178500452,0.287287526,1.079646017,0.185347816,0.422925814,0.391726369,0.123893805,0.116814159,0.073770491,0.207920792,0.329490119,1.761018718,754.3095112,4.933809151,97.40417048,1.76636924,2.799999028,4.300000012,0.42502258,0.32497742,0.25,0.18044264,0.53455285,0.28500452,
2008,WSN,2397,5491,6192,1376,964,269,26,117,641,608,534,21,1095,67,36,64,153,81,43,0.250591877,6192,0.250591877,143,23,0.08624031,0.176841085,0.487671232,0.322617493,0.372973957,0.69559145,0.12238208,0.291772885,1.5196793,0.210189627,0.476353666,0.313456705,0.115160349,0.085276967,0.068585131,0.19327731,0.310058539,-97.2183638,648.1079742,4.081712779,83.62418048,-6.087336658,-2.599999905,-8.099999957,0.38122776,0.3627669,0.25600534,0.17904804,0.55538256,0.2655694,
2008,NYM,2405,5606,6388,1491,1007,274,38,172,799,751,619,71,1024,39,49,73,129,138,36,0.265965037,6388,0.265965037,146,32,0.096900438,0.160300563,0.604492187,0.34040868,0.420442383,0.760851063,0.154477346,0.295806234,1.493644067,0.228196721,0.462295081,0.309508196,0.107344632,0.121468926,0.069030732,0.248062015,0.332079763,13.99295918,782.9116684,5.234313058,100.144992,8.134789819,6.600000151,-2.000000022,0.41645408,0.33737245,0.24617347,0.18494898,0.54676871,0.26828231,
2008,PHI,2396,5509,6273,1407,866,291,36,214,799,762,586,68,1117,67,40,71,108,136,25,0.255400254,6273,0.255400254,100,17,0.093416228,0.178064721,0.524619516,0.332150919,0.437829007,0.769979926,0.182428753,0.282835467,1.168236032,0.212853236,0.424111212,0.363035551,0.116760828,0.134337727,0.053734551,0.147826086,0.334070641,22.67949449,777.755741,5.442823499,97.66696886,12.76221674,7.299999729,3.500000134,0.43659782,0.33555408,0.2278481,0.20186542,0.47901399,0.31912059,
2008,PIT,2340,5628,6278,1454,966,314,21,153,735,705,474,40,1039,59,51,66,111,57,19,0.258351101,6278,0.258351101,115,17,0.075501752,0.165498566,0.456207892,0.319864777,0.403162757,0.723027534,0.144811656,0.28994874,1.1452087,0.205010893,0.424400871,0.370588235,0.1005291,0.089947089,0.059034907,0.146551724,0.316765389,-64.53894379,691.139149,3.956046157,88.74747689,-0.525582561,-4.699999645,5.300000206,0.41393965,0.33977901,0.24628134,0.16872078,0.57756056,0.25371866,
2008,STL,2396,5636,6370,1585,1102,283,26,174,779,744,577,63,985,42,44,71,150,73,32,0.281227821,6370,0.281227821,120,12,0.090580847,0.154631083,0.585786802,0.349896809,0.433286018,0.783182827,0.152058197,0.312099093,1.294301815,0.213902596,0.443467067,0.342630336,0.102692548,0.108954289,0.058055152,0.114285714,0.341957392,68.6586255,835.4106884,4.093759055,107.1311075,-3.347330754,7.08E-07,-6.70000001,0.38438943,0.34473353,0.27087705,0.17016366,0.56168695,0.26814939,
2008,SDP,2343,5568,6244,1390,945,264,27,154,637,615,518,35,1259,53,46,59,129,36,17,0.249640804,6244,0.249640804,96,12,0.082959641,0.201633568,0.411437648,0.317057396,0.389727011,0.706784407,0.140086207,0.294215662,1.142504626,0.197736197,0.427812427,0.374451374,0.085749537,0.095003084,0.051835853,0.142857142,0.311398884,-90.39000081,661.1955378,3.446539852,92.43653896,-3.939894914,-1.299999602,0.999999985,0.40765919,0.33945162,0.25288919,0.16813959,0.56038976,0.27147065,
2008,SFG,2382,5543,6145,1452,1010,311,37,94,640,606,452,45,1044,48,44,57,139,108,46,0.261952011,6145,0.261952011,141,24,0.073555736,0.169894222,0.432950191,0.320683423,0.382283961,0.702967384,0.12033195,0.305237131,1.482617586,0.188140882,0.484841729,0.327017387,0.095432856,0.064076346,0.064827586,0.210526315,0.309405117,-101.245409,638.4235748,4.742809894,82.65926117,-1.742827806,-6.100000307,-7.600000039,0.37956522,0.35521739,0.26521739,0.15586957,0.605,0.23913043,
2009,LAA,2246,5622,6305,1604,1105,293,33,173,883,841,547,32,1054,41,52,43,128,148,63,0.285307719,6305,0.285307719,123,37,0.086756542,0.167168913,0.518975332,0.350047908,0.4414799,0.791527808,0.156172181,0.32178997,1.197384066,0.188049209,0.442442882,0.369507908,0.092152199,0.102853745,0.061072492,0.333333333,0.34576218,87.97804556,843.5507594,5.049252238,108.4951174,-1.150683384,11.00000012,-1.199999973,0.39588248,0.33712202,0.2669955,0.14647223,0.5775252,0.27600257,
2009,BAL,2281,5618,6233,1508,1022,307,19,160,741,708,517,25,1013,39,46,13,131,76,37,0.268422926,6233,0.268422926,136,14,0.082945612,0.16252206,0.510365251,0.331832797,0.415272338,0.747105135,0.146849412,0.300155867,1.168288494,0.180441367,0.441583729,0.377974902,0.097882083,0.091585575,0.066634002,0.333333333,0.327879097,-4.467852015,742.476593,3.924946696,93.06131997,-4.343012478,-14.30000015,-1.5,0.40844768,0.32268439,0.26886792,0.15930532,0.57783019,0.26286449,
2009,BOS,2317,5543,6344,1495,923,335,25,212,872,822,659,39,1120,70,51,19,137,126,39,0.269709543,6344,0.269709543,127,16,0.103877679,0.176544766,0.588392857,0.351731772,0.453905827,0.805637599,0.184196284,0.301032379,0.923444976,0.187148955,0.390249382,0.422601662,0.103668261,0.112706007,0.073114565,0.38095238,0.351042214,116.7512125,876.997572,4.951898386,106.2041182,4.66210543,-11.60000093,-0.799999915,0.43400846,0.32873359,0.23725796,0.14867572,0.56576897,0.28555531,
2009,CHW,2241,5463,6132,1410,960,246,20,184,724,695,534,25,1022,62,39,34,139,113,49,0.258099945,6132,0.258099945,108,12,0.087084148,0.166666666,0.522504892,0.328960314,0.411495515,0.740455829,0.15339557,0.28538175,1.103606182,0.173414304,0.433648223,0.392937471,0.11104751,0.105323411,0.056016597,0.176470588,0.325724773,-15.74715309,719.093748,4.294363645,90.78829461,-1.931271825,-7.59999986,-3.500000015,0.42512184,0.31413381,0.26074435,0.16592822,0.5664599,0.26761187,
2009,CLE,2188,5568,6320,1468,965,314,28,161,773,730,582,20,1211,81,50,39,140,84,31,0.263649425,6320,0.263649425,99,20,0.092088607,0.191613924,0.480594549,0.339277185,0.416846264,0.756123449,0.153196839,0.307819123,1.195351758,0.199312714,0.435967926,0.364719358,0.084170854,0.101130653,0.052023121,0.24691358,0.333137536,22.63524888,780.0055188,4.436149064,100.0871429,-0.361881405,-0.499999806,-0.199999981,0.41880342,0.32073774,0.26045884,0.12910481,0.59041835,0.28047683,
2009,DET,2350,5540,6234,1443,980,245,35,183,743,718,540,30,1114,61,39,53,131,72,33,0.260469314,6234,0.260469314,115,29,0.086621751,0.178697465,0.484739676,0.330744336,0.416425992,0.747170328,0.155956678,0.294255021,1.059428571,0.18221012,0.420694349,0.397095529,0.105714285,0.104571428,0.062028047,0.261261261,0.327883354,-4.985536984,742.0787451,4.410554798,93.77681775,-3.456289921,1.599999756,2.29999999,0.42718017,0.31363435,0.25918548,0.15360779,0.58455069,0.26184152,
2009,KCR,2247,5532,6103,1432,961,276,51,144,686,657,457,20,1091,42,32,38,136,88,29,0.258857556,6103,0.258857556,105,21,0.074881205,0.178764542,0.418881759,0.318489196,0.40527838,0.723767576,0.146420824,0.297528297,1.24690594,0.179990966,0.455058717,0.364950316,0.098391089,0.08910891,0.052109181,0.253012048,0.317605302,-56.41855565,674.9470705,4.990758439,88.03777381,1.710361242,-18.30000021,-2.300000019,0.37951674,0.34027932,0.28020395,0.15451119,0.59964531,0.24584349,
2009,MIN,2315,5608,6346,1539,1056,271,40,172,817,770,585,46,1021,45,57,51,147,85,32,0.274429386,6346,0.274429386,132,33,0.092184052,0.160888748,0.572967678,0.344559173,0.429029957,0.77358913,0.154600571,0.305679785,1.263570566,0.18110408,0.457124154,0.361771765,0.09951749,0.103739445,0.063007159,0.294642857,0.337905335,47.55003835,808.036072,4.698993744,103.5554162,-0.664458826,19.39999974,-3.399999887,0.38658147,0.33652822,0.27689031,0.14675186,0.59744409,0.25580405,
2009,NYY,2369,5660,6449,1604,1014,325,21,244,915,881,663,35,1014,54,39,31,144,111,28,0.283392226,6449,0.283392226,138,12,0.102806636,0.157233679,0.653846153,0.36175187,0.477561837,0.839313707,0.194169611,0.306237333,1.154597701,0.195320884,0.431208413,0.373470701,0.101149425,0.140229885,0.06869089,0.210526315,0.364686197,190.988773,963.8180246,4.569370029,117.0969458,6.073311016,-5.299999394,-0.600000158,0.40966921,0.32845632,0.26187447,0.16666667,0.55555556,0.27777778,
2009,OAK,2306,5584,6247,1464,1001,307,21,135,759,723,527,16,1046,50,54,31,130,133,48,0.26217765,6247,0.26217765,118,13,0.084360493,0.167440371,0.503824091,0.328399034,0.397206303,0.725605337,0.135028653,0.298182634,1.051810584,0.193915517,0.413219522,0.392864959,0.097493036,0.075208913,0.0625,0.24074074,0.320463732,-43.57271198,705.0494519,4.689964002,93.53973637,2.409512095,8.199999921,2.199999996,0.3681592,0.34652823,0.28531257,0.16353018,0.57927753,0.2571923,
2009,SEA,2150,5543,6113,1430,971,280,19,160,640,613,421,39,1093,49,44,56,124,89,33,0.257983041,6113,0.257983041,148,33,0.068869622,0.17879928,0.385178408,0.313686643,0.401948403,0.715635046,0.143965362,0.293031841,1.165386887,0.174324324,0.444369369,0.381306306,0.102185469,0.094506792,0.075012671,0.3,0.312594964,-81.44943602,651.1145608,4.048846189,89.22951449,0.326364748,-4.800000064,-6.71E-08,0.43384615,0.32153846,0.24461538,0.17582418,0.57758242,0.24659341,
2009,TBR,2345,5462,6223,1434,902,297,36,199,803,765,642,36,1229,49,45,25,104,194,61,0.262541193,6223,0.262541193,124,24,0.103165675,0.19749317,0.522375915,0.342852533,0.439399487,0.78225202,0.176858294,0.302770286,1.02681764,0.197877358,0.406367924,0.395754716,0.085816448,0.118593563,0.071967498,0.38095238,0.341625941,66.44650179,812.1925761,5.523396023,108.8936169,9.157197673,5.299999535,7.100000069,0.42946781,0.31698815,0.25354404,0.15500813,0.56588427,0.2791076,
2009,TEX,2158,5526,6127,1436,889,296,27,224,784,748,472,23,1253,37,51,40,97,149,36,0.259862468,6127,0.259862468,121,19,0.077036069,0.204504651,0.376695929,0.319585934,0.444806369,0.764392303,0.184943901,0.295609756,0.983352468,0.192568357,0.400327179,0.407104463,0.080941446,0.12858783,0.07063631,0.223529411,0.331296854,11.51286181,745.7545776,5.272028194,92.44183537,11.13451533,-6.400000565,4.40000014,0.41086159,0.34120073,0.24793767,0.15307058,0.56370302,0.2832264,
2009,TOR,2202,5696,6362,1516,955,339,13,209,798,766,548,23,1028,45,49,24,130,73,23,0.266151685,6362,0.266151685,111,6,0.086136435,0.161584407,0.533073929,0.332754812,0.440308988,0.7730638,0.174157303,0.289929015,0.916251246,0.182127659,0.391063829,0.42680851,0.100199401,0.104187437,0.06039173,0.146341463,0.337119488,43.87756624,806.280993,3.840709708,101.2466861,1.014447693,8.799999937,2.399999969,0.42100823,0.34338747,0.2356043,0.15334318,0.5581101,0.28854672,
2009,ARI,2301,5565,6269,1408,883,307,45,173,720,686,571,47,1298,37,41,54,94,102,40,0.253009883,6269,0.253009883,108,12,0.091083107,0.207050566,0.43990755,0.324428709,0.417610062,0.742038771,0.164600179,0.298669891,1.098192771,0.181818181,0.428235846,0.389945971,0.114457831,0.104216867,0.059243006,0.114285714,0.323576422,-28.82720114,722.4313783,4.983150247,88.6031215,-0.124273553,3.20000048,9.999999866,0.3780376,0.35144429,0.27051811,0.16827144,0.53759743,0.29413113,
2009,ATL,2335,5539,6335,1459,990,300,20,149,735,700,602,54,1064,52,47,95,142,58,26,0.263404946,6335,0.263404946,91,25,0.095027624,0.167955801,0.565789473,0.338621794,0.405488355,0.744110149,0.142083409,0.299565515,1.197044334,0.201253637,0.435191403,0.363554958,0.074507389,0.091748768,0.046810699,0.166666666,0.326913765,-14.66951235,744.4983136,3.700367877,96.998954,-3.413671918,-11.30000046,-5.500000089,0.40069309,0.35044401,0.2488629,0.14944769,0.56790123,0.28265107,
2009,CHC,2343,5486,6244,1398,915,293,29,161,707,678,592,44,1185,59,42,65,134,56,34,0.254830477,6244,0.254830477,98,18,0.094811018,0.18978219,0.499578059,0.331607056,0.406853809,0.738460865,0.152023332,0.295791487,1.14775561,0.196220251,0.42953803,0.374241717,0.086034912,0.100374064,0.053231939,0.147540983,0.324381064,-26.28468195,721.9779708,3.791536565,90.13112265,-7.002210133,-5.099999763,-1.099999964,0.3972323,0.34891107,0.25385662,0.14995463,0.57803993,0.27200544,
2009,CIN,2314,5462,6187,1349,886,280,25,158,673,637,531,37,1129,53,41,100,103,96,40,0.246979128,6187,0.246979128,108,47,0.085825117,0.182479392,0.470327723,0.317562017,0.394177956,0.711739973,0.147198828,0.282495256,1.144696505,0.185374941,0.434792734,0.379832324,0.107296137,0.096873083,0.057846813,0.261111111,0.312851901,-89.32879408,652.1031458,4.399288726,83.78383621,-1.296023902,1.099999629,5.400000028,0.38779616,0.34935181,0.26285203,0.17232901,0.56101922,0.26665177,
2009,COL,2352,5398,6241,1408,868,300,50,190,804,760,660,40,1277,47,60,76,112,106,55,0.260837347,6241,0.260837347,118,31,0.105752283,0.204614645,0.516836335,0.343065693,0.44053353,0.783599223,0.179696183,0.30518667,1.058933002,0.193438639,0.414823815,0.391737545,0.089950372,0.117866004,0.069127123,0.218309859,0.341363607,60.44989009,808.3530316,5.011782521,95.52894368,-5.863923851,9.800000139,1.40000011,0.40826873,0.33356824,0.25816303,0.14540756,0.56612638,0.28846606,
2009,FLA,2394,5572,6312,1493,1013,296,25,159,772,727,568,46,1226,63,39,70,110,75,35,0.267946877,6312,0.267946877,127,27,0.089987325,0.194233206,0.463295269,0.340275552,0.415649676,0.755925228,0.147702799,0.315664931,1.103510895,0.196717521,0.421405455,0.381877022,0.102905569,0.096246973,0.069665386,0.209302325,0.331781728,9.746678858,766.1582522,4.232702279,97.48121979,-3.817786179,0.099999763,8.200000092,0.40830527,0.3342312,0.25746352,0.15892256,0.5647587,0.27631874,
2009,HOU,2340,5436,6040,1415,971,270,32,142,643,616,448,37,990,43,45,66,153,113,44,0.260301692,6040,0.260301692,132,36,0.074172185,0.163907284,0.452525252,0.319156061,0.400110375,0.719266436,0.139808683,0.292710968,1.403450564,0.180357546,0.478615071,0.341027381,0.104844061,0.09422694,0.062411347,0.262773722,0.314891772,-72.91106724,650.9048236,4.530106977,89.27474993,0.442935098,-6.199999757,-12.19999997,0.38125549,0.35755048,0.26119403,0.15803336,0.58252853,0.2594381,
2009,LAD,2352,5592,6385,1511,1049,278,39,145,780,739,607,76,1068,63,44,78,141,116,48,0.270207439,6385,0.270207439,135,20,0.095066562,0.167267032,0.568352059,0.345861084,0.411659513,0.757520597,0.141452074,0.308840153,1.347653668,0.210842035,0.453010442,0.336147522,0.076007931,0.095836087,0.066208925,0.137931034,0.331543217,10.59401723,775.7536965,4.86170773,101.9593249,-1.198508251,7.799999699,-2.599999979,0.37042617,0.35449849,0.27507533,0.15629709,0.58751346,0.25618945,
